question,n_sessions,share_sessions,median_position,position_iqr
mhm mhm thats good that's good last argument when was the last time you argued with someone and what was it about,2,0.010582010582010581,0.43161189358372454,0.07949921752738653
mad makeyou what are some things that make you really mad,2,0.010582010582010581,0.6406779661016949,0.2406779661016949
hmmb hmm feelguilty what's something you feel guilty about,2,0.010582010582010581,0.41148148148148145,0.05148148148148152
tell me about your kids,2,0.010582010582010581,0.6033347959631418,0.2079859587538394
mhm mhm depression diagnosed have you been diagnosed with depression,2,0.010582010582010581,0.7935960591133004,0.03497536945812818
nice are you still working in that,2,0.010582010582010581,0.11126373626373626,0.00412087912087912
i see what you mean what'd you study at school,2,0.010582010582010581,0.4762829687180536,0.3867307299120834
how old were you when you joined the military,2,0.010582010582010581,0.6190080929653454,0.03672961195268731
mhm what's one of your most memorable experiences,2,0.010582010582010581,0.47344827586206895,0.26655172413793093
aw tell me about your kids,2,0.010582010582010581,0.8067079290732686,0.019822683171629385
yeah what made you decide to do that,2,0.010582010582010581,0.5901039206424185,0.2202409069437884
that's good how are you at controlling your temper,2,0.010582010582010581,0.6310965630114567,0.18428805237315882
mhm what are some things that usually put you in a good mood,2,0.010582010582010581,0.618421052631579,0.11842105263157887
cool what's your dream job,2,0.010582010582010581,0.20774789241268565,0.03753512645523885
i see how have you been feeling lately,2,0.010582010582010581,0.7405043586550435,0.08141344956413443
how did serving in the military change you,2,0.010582010582010581,0.622040072859745,0.06648451730418936
that's great when was the last time you argued with someone and what was it about,2,0.010582010582010581,0.32406250000000003,0.004062500000000024
i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you okay with this,2,0.010582010582010581,0.015867066466766618,0.0013743128435782116
mhm who's someone that's been a positive influence in your life,2,0.010582010582010581,0.5678683385579937,0.2769592476489028
that's good how close are you to your family,2,0.010582010582010581,0.5240080506037953,0.3483323749281195
aw that's great what's one of your most memorable experiences,2,0.010582010582010581,0.6610344827586206,0.20103448275862068
hi i'm ellie thanks for coming in today,2,0.010582010582010581,0.0,0.0
i understand what are some things you really like about l a,2,0.010582010582010581,0.10694444444444445,0.00972222222222223
mm when was the last time you felt really happy,2,0.010582010582010581,0.8164965986394558,0.0001700680272109789
awesome what are some things that usually put you in a good mood,2,0.010582010582010581,0.9228056426332288,0.009012539184952928
mhm how have you been feeling lately,2,0.010582010582010581,0.5660694288913775,0.012877939529675309
okay can you tell me about that,2,0.010582010582010581,0.7165318957771788,0.18823000898472597
cool what are you most proud of in your life,2,0.010582010582010581,0.8783125190374658,0.06198598842522096
yeah tell me about something you did recently that you really enjoyed,2,0.010582010582010581,0.9559961315280465,0.0014506769825918253
do you have disturbing thoughts,2,0.010582010582010581,0.7590361445783133,0.10776439089692103
that's so good to hear okay i think i've asked everything i need to thanks for sharing your thoughts with me,2,0.010582010582010581,0.9843405921213604,0.0007340347443112183
did you ever see combat,2,0.010582010582010581,0.34213042646777586,0.19755211321476385
wow how did you decide to do that,2,0.010582010582010581,0.23538011695906433,0.04239766081871349
yeah how close are you to your family,2,0.010582010582010581,0.27556962025316456,0.015569620253164551
that's good what are you most proud of in your life,2,0.010582010582010581,0.9509837177747625,0.01916553595658077
aw do you consider yourself an introvert,2,0.010582010582010581,0.2878662244333886,0.06398562741846325
mm have you noticed any changes in your behavior or thoughts lately,2,0.010582010582010581,0.6709090909090909,0.010909090909090757
hmm what would you say are some of your best qualities,2,0.010582010582010581,0.8331983805668016,0.04372469635627518
that's great what are some things that usually put you in a good mood,2,0.010582010582010581,0.8177927927927928,0.10112612612612626
yeah what's your dream job,2,0.010582010582010581,0.15290563866513235,0.05163981588032221
i see what you mean how would your best friend describe you,2,0.010582010582010581,0.6507778881165177,0.103608076795763
really how hard is that,2,0.010582010582010581,0.3100535060546325,0.08617290903970715
cool how did you decide to do that,2,0.010582010582010581,0.22025216706067768,0.03506698187549251
i see what you mean what are some things that usually put you in a good mood,2,0.010582010582010581,0.8296428571428571,0.009642857142857064
cool what would you say are some of your best qualities,2,0.010582010582010581,0.7939536878216124,0.0015008576329329504
that makes sense how would your best friend describe you,2,0.010582010582010581,0.8706739526411658,0.01821493624772319
goodbye goodbye,2,0.010582010582010581,1.0,0.0
i see what you mean what do you do when you're annoyed,2,0.010582010582010581,0.4017543859649123,0.0017543859649122306
i understand who's someone that's been a positive influence in your life,2,0.010582010582010581,0.4014247208317289,0.013669618790912552
yeah i see what you mean what'd you study at school,2,0.010582010582010581,0.10227272727272727,0.011363636363636367
nice what do you enjoy about traveling,2,0.010582010582010581,0.3388543823326432,0.12146307798481709
okay how has seeing a therapist affected you,2,0.010582010582010581,0.6593878312803285,0.042366554684583835
that's good what would you say are some of your best qualities,2,0.010582010582010581,0.7572131147540984,0.1772131147540983
wow that's great,2,0.010582010582010581,0.8505140316754654,0.03084190052792446
let's come back to that later what advice would you give yourself ten or twenty years ago,2,0.010582010582010581,0.7114709851551957,0.1500674763832659
mhm do you travel a lot,2,0.010582010582010581,0.11818458726774292,0.01614377094121229
awesome what are some things that make you really mad,2,0.010582010582010581,0.32699137493658037,0.08041603247082701
yeah what are some things you like to do for fun,2,0.010582010582010581,0.2645945945945946,0.07540540540540541
do you think that maybe you're being a little hard on yourself,2,0.010582010582010581,0.8280722652372443,0.10343458407782402
okay okay i think i've asked everything i need to thanks for sharing your thoughts with me goodbye,2,0.010582010582010581,1.0,0.0
yeah tell me about your kids,2,0.010582010582010581,0.38427523727351165,0.02361949956859366
okay tell me about something you did recently that you really enjoyed,2,0.010582010582010581,0.8789529914529914,0.05950854700854702
uh huh what's the hardest thing about being a parent,2,0.010582010582010581,0.31521215043394407,0.09462391513982638
that's so good to hear is there anything you regret,2,0.010582010582010581,0.8531746031746033,0.07539682539682546
uh huh how close are you to your family,2,0.010582010582010581,0.2540667808219178,0.0896832191780822
awesome what'd you study at school,2,0.010582010582010581,0.2411073306526446,0.06077946180018559
yeah is there anything you regret,2,0.010582010582010581,0.6309707241910631,0.2673343605546995
awesome how hard is that,2,0.010582010582010581,0.24772783099975437,0.1290837632031442
that's good what are you like when you don't sleep well,2,0.010582010582010581,0.6717021276595745,0.051702127659574604
nice what's one of your most memorable experiences,2,0.010582010582010581,0.5165957446808511,0.03659574468085103
mhm when was the last time you argued with someone and what was it about,2,0.010582010582010581,0.4636363636363636,0.0636363636363636
mhm okay i think i've asked everything i need to thanks for sharing your thoughts with me,2,0.010582010582010581,0.976975405546834,0.0026164311878597024
that sounds interesting are you still working in that,2,0.010582010582010581,0.19574468085106383,0.004255319148936176
what did you do after the military,2,0.010582010582010581,0.43182858014335823,0.23905749580600888
yeah i see what you mean what are some things you really like about l a,2,0.010582010582010581,0.12510121457489878,0.032793522267206485
i understand how easy is it for you to get a good night's sleep,2,0.010582010582010581,0.5707720588235294,0.08547794117647056
that's good do you still go to therapy now,2,0.010582010582010581,0.6196476633227306,0.05248348421825311
cool what's one of your most memorable experiences,2,0.010582010582010581,0.6483216237314597,0.30405932864949253
