session	slug	answer_words
422	when_LA	7
422	very_young	1
422	often_backB	9
422	cool3	0
422	like_about_LA	26
422	mhm	0
422	dont_like_LA	31
422	yeah_downer	0
422	see_mean	0
422	travel_shoes	9
422	yes	26
422	travel_changed	63
422	mhm	0
422	travel_trips	190
422	yeah2	49
422	wow	12
422	awesome	1
422	study	44
422	thats_great	3
422	dream_job	54
422	shyoutgoing	42
422	makes_sense	1
422	relax_fishtank	53
422	uh_huh	0
422	control_temper	55
422	thats_good	0
422	last_argument	23
422	mind	194
422	okay_confirm	8
422	hard_decisionB	8
422	hard_decision	161
422	been_hard	31
422	Ellie17Dec2012_03	0
422	situation_handled	248
422	wild_laughter5	51
422	yeah_downer	0
422	memory_erase	40
422	uh_huh	46
422	mm	11
422	yeah_downer	0
422	easy_sleep	32
422	tell_about_that	54
422	feel_lately	7
422	sorry_hear	2
422	ptsd_diagnosed	1
422	depression_diagnosed	61
422	isee_downer	3
422	feel_down	0
422	feel_down	54
422	downer	0
422	trigger	33
422	happy_lasttime	50
422	Ellie17Dec2012_10	60
422	wild_laughter5	69
422	nice	8
422	BF_describe	80
422	why2	166
422	isee_downer	0
422	advice_back	57
422	Ellie17Dec2012_08	100
422	thats_great	1
422	asked_everything	2
422	appreciate_open	1
422	bye	1
423	IntroV4Confirmation	1
423	okay_confirm	0
423	how_doingV	3
423	thats_good	0
423	where_originally	7
423	really	0
423	like_about_LA	7
423	mhm	0
423	dont_like_LA	6
423	see_mean	0
423	travel_shoes	6
423	cool3	0
423	travel_changed	10
423	travel_trips	10
423	awesome	2
423	memorableB	6
423	mind	9
423	nice	0
423	tell_about_that	29
423	aw	0
423	study	9
423	change_directions	19
423	mhm	0
423	still_working_on_X	6
423	dream_job	18
423	tell_about_that	46
423	awesome	0
423	shyoutgoing	3
423	why2	29
423	okay_confirm	0
423	relax_fishtank	17
423	thats_good	0
423	control_temper	1
423	last_argument	23
423	landed_trouble	9
423	wild_laughter5	0
423	situation_handled	122
423	isee_downer	0
423	feelguilty	10
423	hard_decisionB	8
423	mind	25
423	tell_about_that	45
423	been_hard	5
423	memory_erase	33
423	yes	7
423	describe_felt	4
423	why2	21
423	yeah_downer	21
423	sorry_hear	0
423	family_relationship	5
423	family_roleB	11
423	okay_confirm	0
423	influence_positive	2
423	tell_about_that	49
423	thats_great	0
423	easy_sleep	2
423	feel_lately	4
423	behavior_changes	11
423	symptoms_cope	5
423	ptsd_diagnosed	4
423	when_diagnosed	4
423	why_seek_help	19
423	tell_about_that	32
423	describe_felt	49
423	depression_diagnosed	12
423	therapy_going	1
423	stop_going	55
423	been_hard	1
423	happy_lasttime	15
423	Ellie17Dec2012_10	20
423	okay_confirm	0
423	BF_describe	6
423	Ellie17Dec2012_07	22
423	self_change	28
423	regret	9
423	advice_back	28
423	mhm	0
423	Ellie17Dec2012_08	24
423	asked_everything	0
423	appreciate_open	0
423	bye	1
424	IntroV4Confirmation	2
424	okay_confirm	0
424	how_doingV	11
424	good_hear	0
424	where_originally	23
424	really	1
424	often_backB	10
424	compares_LA	35
424	yeah_downer	0
424	why_LA	20
424	adapted_LA	50
424	thats_good	0
424	travel_changed	15
424	travel_trips	148
424	wow	0
424	awesome	8
424	shyoutgoing	54
424	understand	0
424	study	13
424	hard_decision	84
424	thats_great	0
424	still_working_on_X	36
424	difficult	15
424	dream_job	59
424	mhm	19
424	okay_confirm	0
424	relax_fishtank	69
424	control_temper	35
424	last_argument	59
424	describe_felt	48
424	family_relationship	83
424	landed_trouble	8
424	easy_parent	13
424	parent_hardest	7
424	parent_best	30
424	yeah3	0
424	parent_differences	87
424	feelguilty	25
424	avoid	5
424	situation_handled	28
424	tell_about_that	129
424	yeah_downer	0
424	hard_decisionB	167
424	oh_my_gosh	0
424	describe_felt	160
424	yeah_downer	0
424	im_sorry	33
424	mhm	0
424	yeah3	0
424	easy_sleep	84
424	sleep_affects	41
424	uh_huh	0
424	feel_lately	176
424	yeah_downer	0
424	ptsd_diagnosed	66
424	okay_confirm	0
424	therapy_going	61
424	yeah_downer	0
424	that_sucks	175
424	yeah_downer	0
424	happy_lasttime	50
424	good_hear	0
424	regret	32
424	mhm	0
424	advice_back	28
424	BF_describe	18
424	mhm	0
424	Ellie17Dec2012_08	129
424	thats_great	0
424	asked_everything	1
424	appreciate_open	9
424	bye	1
425	IntroV4Confirmation	1
425	okay_confirm	0
425	how_doingV	10
425	why2	28
425	sorry_hear	0
425	good_job	0
425	where_live	7
425	living_situation	25
425	understand	0
425	where_originally	14
425	long_time	1
425	why_LA	38
425	adapted_LA	31
425	thats_good	0
425	like_about_LA	29
425	dont_like_LA	26
425	wild_laughter5	21
425	yeah_downer	0
425	see_mean	0
425	travel_shoes	22
425	travel_trips	62
425	wow	7
425	hard_decision	26
425	memorableB	91
425	awesome	0
425	study	43
425	dream_job	27
425	difficult	45
425	thats_good	0
425	shyoutgoing	62
425	okay_confirm	0
425	relax_fishtank	50
425	okay_confirm	0
425	control_temper	117
425	yeah_downer	0
425	last_argument	70
425	describe_felt	21
425	hmm_downer	0
425	situation_handled	57
425	mhm	0
425	hard_decisionB	69
425	sorry_hear	0
425	hard_decision	68
425	isee_downer	0
425	memory_erase	167
425	oh_no	0
425	easy_sleep	27
425	feel_lately	18
425	ptsd_diagnosed	1
425	depression_diagnosed	3
425	when_diagnosed	42
425	why_seek_help	51
425	therapy_going	7
425	stop_going	26
425	therapy_useful	8
425	therapy_changes	31
425	happy_lasttime	44
425	great_situation	0
425	Ellie17Dec2012_07	21
425	mhm	0
425	self_change	96
425	uh_huh	13
425	advice_back	46
425	mhm	0
425	Ellie17Dec2012_08	33
425	thats_great	0
425	asked_everything	0
425	appreciate_open	0
425	bye	1
426	IntroV4Confirmation	1
426	okay_confirm	0
426	how_doingV	2
426	thats_good	0
426	where_originally	2
426	really	0
426	like_about_LA	7
426	mhm	3
426	dont_like_LA	4
426	yeah_downer	2
426	travel_shoes	2
426	why2	8
426	okay_confirm	0
426	study	2
426	cool3	1
426	hard_decision	22
426	happy_didthat	2
426	still_working_on_X	1
426	dream_job	6
426	nice	0
426	difficult	22
426	yeah3	0
426	shyoutgoing	5
426	why2	26
426	uh_huh	1
426	relax_fishtank	11
426	thats_good	1
426	control_temper	20
426	landed_trouble	2
426	tell_about_that	23
426	okay_confirm	0
426	hard_decisionB	20
426	mm	0
426	last_argument	27
426	describe_felt	60
426	yeah3	0
426	situation_handled	79
426	memory_erase	127
426	yeah_downer	0
426	been_hard	1
426	feelguilty	45
426	downer	0
426	family_relationship	41
426	Ellie17Dec2012_04	0
426	Ellie17Dec2012_04	0
426	influence_positive	10
426	tell_about_that	109
426	yeah3	0
426	easy_sleep	9
426	why2	41
426	mhm	1
426	trigger	21
426	feel_lately	4
426	tell_about_that	71
426	im_sorry	3
426	trade_offs	3
426	ptsd_diagnosed	1
426	when_diagnosed	8
426	why_seek_help	52
426	happy_didthat	3
426	therapy_going	1
426	therapy_useful	6
426	therapy_changes	20
426	give_example	61
426	mhm	0
426	happy_lasttime	26
426	BF_describe	15
426	self_change	1
426	regret	28
426	advice_back	38
426	Ellie17Dec2012_09	11
426	Ellie17Dec2012_10	24
426	uh_huh	9
426	Ellie17Dec2012_08	26
426	mhm	0
426	asked_everything	0
426	appreciate_open	1
426	bye	2
427	IntroV4Confirmation	2
427	okay_confirm	0
427	how_doingV	5
427	great_thanks	0
427	where_originally	4
427	really	1
427	when_LA	8
427	often_backB	10
427	compares_LA	13
427	adapted_LA	20
427	thats_good	0
427	like_about_LA	16
427	mhm	0
427	dont_like_LA	13
427	see_mean	1
427	travel_shoes	7
427	travel_changed	26
427	uh_huh	0
427	travel_trips	28
427	memorableB	5
427	yeah3	29
427	nice	0
427	relax_fishtank	16
427	control_temper	14
427	last_argument	16
427	tell_about_that	28
427	okay_confirm	0
427	situation_handled	26
427	avoid	18
427	okay_confirm	0
427	memory_erase	40
427	give_example	39
427	mm	0
427	influence_positive	16
427	family_relationship	17
427	okay_confirm	0
427	hard_decisionB	35
427	study	2
427	cool3	0
427	still_working_on_X	13
427	hard_decision	42
427	happy_didthat	31
427	dream_job	6
427	awesome	1
427	difficult	5
427	yes	27
427	okay_confirm	0
427	easy_sleep	13
427	thats_good	0
427	sleep_affects	18
427	mhm	4
427	feel_lately	5
427	thats_good	1
427	behavior_changes	1
427	ptsd_diagnosed	1
427	depression_diagnosed	1
427	happy_lasttime	45
427	awesome	1
427	tell_about_that	32
427	Ellie17Dec2012_07	29
427	okay_confirm	0
427	self_change	39
427	mm	0
427	landed_trouble	28
427	okay_confirm	0
427	feelbadly	75
427	that_sucks	4
427	regret	31
427	how_know	7
427	awB	12
427	understand	0
427	advice_back	52
427	mhm	0
427	BF_describe	30
427	okay_confirm	0
427	Ellie17Dec2012_08	7
427	asked_everything	1
427	appreciate_open	2
427	bye	2
428	IntroV4Confirmation	1
428	okay_confirm	0
428	how_doingV	5
428	great_thanks	0
428	where_originally	7
428	really	0
428	like_about_LA	27
428	mhm	0
428	dont_like_LA	17
428	thats_good	0
428	wild_laughter3	0
428	study	10
428	cool3	5
428	hard_decision	10
428	dream_job	13
428	okay_confirm	0
428	travel_shoes	13
428	why2	22
428	see_mean	0
428	shyoutgoing	6
428	why2	3
428	tell_about_that	5
428	yeah3	29
428	mhm	0
428	control_temper	1
428	thats_good	0
428	last_argument	14
428	describe_felt	22
428	landed_trouble	7
428	okay_confirm	12
428	yeah3	0
428	feelguilty	3
428	situation_handled	8
428	okay_confirm	0
428	memory_erase	15
428	like_what	21
428	give_example	51
428	oh_no	1
428	that_sucks	0
428	hard_decisionB	21
428	change_directions	26
428	makes_sense	0
428	happy_didthat	2
428	thats_good	0
428	family_relationship	20
428	influence_positive	6
428	tell_about_that	8
428	yeah3	62
428	good_hear	0
428	easy_sleep	6
428	sleep_affects	2
428	sleep_affects	36
428	okay_confirm	0
428	feel_lately	3
428	behavior_changes	14
428	tell_about_that	58
428	thats_great	0
428	ptsd_diagnosed	9
428	depression_diagnosed	1
428	feel_down	1
428	happy_lasttime	2
428	happy_lasttime	10
428	awesome	0
428	Ellie17Dec2012_07	3
428	mhm	0
428	regret	4
428	self_change	24
428	okay_confirm	23
428	feelbadly	11
428	Ellie17Dec2012_07	9
428	okay_confirm	0
428	ideal_weekendC	54
428	nice	17
428	Ellie17Dec2012_10	38
428	thats_great	0
428	Ellie17Dec2012_08	78
428	yeah_downer	0
428	Ellie17Dec2012_09	14
428	like_what	21
428	wild_laughter3	1
428	good_hear	0
428	asked_everything	0
428	appreciate_open	4
428	bye	9
428	yeah3	3
429	IntroV4Confirmation	3
429	okay_confirm	0
429	how_doingV	2
429	thats_good	0
429	where_originally	1
429	really	0
429	when_LA	3
429	when_LA	4
429	long_time	0
429	often_backB	6
429	mhm	0
429	compares_LA	5
429	why_LA	17
429	nice	1
429	adapted_LA	8
429	tell_about_that	16
429	see_mean	0
429	like_about_LA	18
429	dont_like_LA	3
429	understand	0
429	travel_shoes	3
429	why2	8
429	okay_confirm	0
429	study	8
429	hard_decision	27
429	why2	2
429	yeah3	11
429	happy_didthat	4
429	thats_good	0
429	dream_job	5
429	difficult	36
429	wow	3
429	shyoutgoing	1
429	why2	15
429	makes_sense	0
429	relax_fishtank	8
429	nice	1
429	bouts_symptoms	9
429	cool3	4
429	what_do_when_annoyed	12
429	control_temper	5
429	thats_good	10
429	mm	3
429	last_argument	10
429	wild_laughter3	3
429	tell_about_that	56
429	oh_no	13
429	landed_trouble	5
429	that_sucks	0
429	feelguilty	28
429	like_what	50
429	isee_downer	0
429	situation_handled	64
429	yeah2	23
429	okay_confirm	0
429	okay_confirm	0
429	hard_decisionB	17
429	tell_about_that	14
429	good_hear	1
429	memory_erase	34
429	yeah_downer	24
429	isee_downer	9
429	okay_confirm	17
429	hmm_downer	2
429	family_relationship	45
429	sorry_hear	9
429	influence_positive	20
429	thats_great	0
429	easy_sleep	18
429	nice	1
429	sleep_affects	38
429	yeah3	24
429	wild_laughter5	0
429	makes_sense	1
429	feel_lately	12
429	behavior_changes	24
429	mhm	3
429	ptsd_diagnosed	2
429	ptsd_diagnosed	24
429	okay_confirm	0
429	depression_diagnosed	1
429	happy_lasttime	71
429	great_situation	17
429	yeah3	5
429	ideal_weekendC	12
429	okay_confirm	2
429	self_change	23
429	mhm	3
429	Ellie17Dec2012_07	12
429	Ellie17Dec2012_08	27
429	thats_great	0
429	regret	22
429	mind	53
429	okay_confirm	0
429	yeah3	0
429	advice_back	23
429	asked_everything	6
429	appreciate_open	1
429	bye	1
430	IntroV4Confirmation	2
430	okay_confirm	0
430	how_doingV	4
430	thats_good	0
430	where_originally	5
430	really	0
430	like_about_LA	22
430	mhm	0
430	dont_like_LA	19
430	see_mean	0
430	travel_shoes	19
430	travel_changed	21
430	mhm	0
430	travel_trips	104
430	wild_laughter3	0
430	memorableB	12
430	okay_confirm	0
430	shyoutgoing	6
430	relax_fishtank	65
430	okay_confirm	0
430	control_temper	14
430	last_argument	24
430	how_know	27
430	thats_good	0
430	living_situation	35
430	good_hear	0
430	situation_handled	24
430	hard_decisionB	27
430	change_directions	48
430	yeah_downer	0
430	happy_didthat	1
430	memory_erase	31
430	feelguilty	80
430	okay_confirm	0
430	family_relationship	54
430	influence_positive	3
430	tell_about_that	42
430	thats_great	0
430	easy_sleep	55
430	mm	0
430	sleep_affects	24
430	yeah3	0
430	feel_lately	3
430	behavior_changes	13
430	okay_confirm	0
430	ptsd_diagnosed	4
430	depression_diagnosed	3
430	when_diagnosed	9
430	why_seek_help	58
430	symptoms_what	48
430	hmm_downer	0
430	therapy_going	2
430	therapy_useful	4
430	therapist_useful	8
430	therapy_changes	60
430	difficult	14
430	happy_lasttime	6
430	tell_about_that	21
430	understand	0
430	BF_describe	25
430	wild_laughter3	27
430	self_change	38
430	regret	19
430	okay_confirm	0
430	advice_back	65
430	okay_confirm	0
430	Ellie17Dec2012_10	71
430	aw	72
430	wow	27
430	great_situation	0
430	Ellie17Dec2012_08	35
430	yeah3	0
430	asked_everything	1
430	appreciate_open	0
430	bye	10
430	wild_laughter5	0
431	IntroV4Confirmation	1
431	okay_confirm	0
431	how_doingV	2
431	thats_good	0
431	where_originally	2
431	really	0
431	when_LA	7
431	often_backB	6
431	compares_LA	8
431	why_LA	7
431	cool3	0
431	adapted_LA	10
431	thats_good	0
431	like_about_LA	17
431	mhm	0
431	dont_like_LA	1
431	see_mean	0
431	travel_shoes	10
431	travel_changed	14
431	uh_huh	0
431	travel_trips	33
431	mhm	0
431	memorableB	33
431	okay_confirm	0
431	study	18
431	still_doing_X	1
431	dream_job	37
431	shyoutgoing	1
431	why2	13
431	okay_confirm	0
431	relax_fishtank	6
431	like_what	2
431	nice	0
431	control_temper	3
431	thats_good	0
431	last_argument	9
431	tell_about_that	8
431	describe_felt	3
431	mhm	0
431	family_relationship	10
431	family_roleB	9
431	thats_great	0
431	situation_handled	11
431	hard_decisionB	16
431	change_directions	13
431	happy_didthat	4
431	tell_about_that	1
431	okay_confirm	0
431	feelguilty	15
431	wild_laughter3	0
431	influence_positive	12
431	tell_about_that	39
431	mhm	0
431	easy_sleep	3
431	sleep_affects	1
431	feel_lately	12
431	okay_confirm	0
431	behavior_changes	1
431	ptsd_diagnosed	1
431	depression_diagnosed	1
431	happy_lasttime	36
431	thats_great	0
431	Ellie17Dec2012_10	32
431	thats_great	0
431	BF_describe	7
431	mhm	5
431	okay_confirm	0
431	self_change	5
431	feelbadly	11
431	okay_confirm	0
431	Ellie17Dec2012_07	13
431	regret	2
431	tell_about_that	5
431	advice_back	27
431	uh_huh	0
431	kids_elaborate	16
431	easy_parent	31
431	parent_best	55
431	yeah3	0
431	parent_hardest	67
431	yeah_downer	0
431	give_example	59
431	hmm_downer	0
431	parent_differences	31
431	Ellie17Dec2012_08	35
431	asked_everything	0
431	appreciate_open	1
431	bye	1
432	IntroV4Confirmation	2
432	okay_confirm	0
432	how_doingV	1
432	thats_good	0
432	where_originally	2
432	really	1
432	when_LA	7
432	compares_LA	2
432	why_LA	3
432	happy_didthat	4
432	good_hear	1
432	adapted_LA	5
432	yeah3	0
432	like_about_LA	7
432	mhm	3
432	okay_confirm	0
432	dont_like_LA	8
432	see_mean	1
432	travel_shoes	4
432	travel_changed	18
432	like_what	7
432	cool3	1
432	travel_trips	6
432	mind	2
432	tell_about_that	24
432	mhm	4
432	memorableB	10
432	nice	1
432	describe_felt	2
432	thats_great	0
432	study	1
432	dream_job	8
432	difficult	41
432	mhm	0
432	thats_good	0
432	shyoutgoing	66
432	understand	0
432	give_example	13
432	yeah3	123
432	yeah_downer	0
432	isee_downer	1
432	relax_fishtank	20
432	control_temper	10
432	last_argument	33
432	mm	1
432	feelguilty	9
432	situation_handled	10
432	okay_confirm	0
432	hard_decisionB	28
432	tell_about_that	18
432	yeah_downer	0
432	influence_positive	2
432	tell_about_that	64
432	yeah3	1
432	family_relationship	25
432	why2	30
432	makes_sense	1
432	easy_sleep	41
432	mhm	0
432	sleep_affects	53
432	okay_confirm	0
432	feel_lately	4
432	behavior_changes	4
432	mind	30
432	thats_good	0
432	ptsd_diagnosed	1
432	depression_diagnosed	1
432	happy_lasttime	5
432	Ellie17Dec2012_10	13
432	nice	1
432	more	58
432	thats_great	0
432	BF_describe	6
432	ideal_weekendC	34
432	uh_huh	0
432	self_change	23
432	wild_laughter3	0
432	feelbadly	134
432	yeah_downer	1
432	Ellie17Dec2012_07	23
432	mhm	1
432	regret	47
432	advice_back	34
432	mm	0
432	Ellie17Dec2012_08	97
432	yeah3	0
432	asked_everything	3
432	appreciate_open	2
432	bye	2
433	IntroV4Confirmation	1
433	okay_confirm	0
433	how_doingV	3
433	thats_good	0
433	where_originally	5
433	really	0
433	like_about_LA	14
433	mhm	0
433	dont_like_LA	18
433	see_mean	0
433	travel_shoes	13
433	why2	14
433	understand	0
433	study	4
433	cool3	2
433	change_directions	19
433	happy_didthat	7
433	good_hear	0
433	dream_job	29
433	okay_confirm	0
433	shyoutgoing	6
433	why2	21
433	uh_huh	0
433	okay_confirm	0
433	relax_fishtank	19
433	like_what	10
433	nice	0
433	control_temper	19
433	thats_good	0
433	last_argument	16
433	describe_felt	27
433	see_mean	0
433	situation_handled	16
433	feelguilty	13
433	give_example	19
433	okay_confirm	0
433	hard_decisionB	12
433	tell_about_that	29
433	change_directions	11
433	aw	0
433	memory_erase	8
433	tell_about_that	31
433	Ellie17Dec2012_06	0
433	Ellie17Dec2012_06	0
433	been_hard	35
433	yeah_downer	0
433	easy_sleep	25
433	sleep_affects	20
433	mhm	0
433	okay_confirm	0
433	feel_lately	4
433	thats_good	0
433	behavior_changes	23
433	okay_confirm	0
433	ptsd_diagnosed	6
433	depression_diagnosed	8
433	happy_lasttime	8
433	family_relationship	25
433	thats_great	0
433	influence_positive	7
433	tell_about_that	65
433	mhm	0
433	todays_kids	29
433	mm	7
433	right2	0
433	regret	20
433	like_what	30
433	that_sucks	0
433	advice_back	24
433	okay_confirm	0
433	self_change	42
433	mhm	0
433	feelbadly	14
433	give_example	22
433	yeah_downer	0
433	bouts_symptoms	4
433	tell_about_that	65
433	isee_downer	0
433	BF_describe	11
433	Ellie17Dec2012_10	17
433	thats_great	0
433	Ellie17Dec2012_08	16
433	asked_everything	0
433	appreciate_open	0
433	bye	3
434	IntroV4Confirmation	3
434	okay_confirm	0
434	how_doingV	5
434	thats_good	0
434	where_originally	12
434	really	1
434	often_backB	4
434	why2	2
434	see_mean	0
434	compares_LA	39
434	mhm	1
434	why_LA	7
434	im_sorry	2
434	adapted_LA	13
434	okay_confirm	0
434	like_about_LA	43
434	wild_laughter3	58
434	yeah3	0
434	dont_like_LA	3
434	understand	0
434	travel_shoes	33
434	yeah3	0
434	study	6
434	cool3	0
434	hard_decision	86
434	still_working_on_X	71
434	difficult	149
434	mm	0
434	dream_job	15
434	cool3	0
434	shyoutgoing	72
434	uh_huh	0
434	okay_confirm	0
434	relax_fishtank	34
434	wild_laughter3	10
434	nice	0
434	control_temper	147
434	yeah3	0
434	situation_handled	208
434	hmm_downer	0
434	been_hard	1
434	family_relationship	126
434	mm	0
434	influence_positive	159
434	good_hear	0
434	feelguilty	140
434	yeah_downer	9
434	okay_confirm	0
434	memory_erase	66
434	describe_felt	8
434	like_what	27
434	yeah_downer	0
434	easy_sleep	33
434	sleep_affects	67
434	see_mean	0
434	feel_lately	171
434	thats_good	0
434	behavior_changes	148
434	okay_confirm	0
434	ptsd_diagnosed	4
434	depression_diagnosed	1
434	happy_lasttime	15
434	awesome	1
434	BF_describe	12
434	why2	128
434	wow	8
434	self_change	174
434	okay_confirm	0
434	advice_back	79
434	yeah3	0
434	Ellie17Dec2012_08	155
434	thats_great	0
434	asked_everything	0
434	appreciate_open	3
434	bye	1
435	IntroV4Confirmation	1
435	okay_confirm	0
435	how_doingV	1
435	thats_good	0
435	where_originally	3
435	really	0
435	when_LA	6
435	long_time	0
435	often_backB	7
435	compares_LA	2
435	why_LA	5
435	adapted_LA	2
